Type,                        Txhash,                        BlockTime Unix,                        BlockTime,                        Fee (SOL),                        TokenAccount,                        ChangeType,                        SPL BalanceChange,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenName(off-chain),                        Symbol(off-chain),                        SolTransfer Source,                        SolTransfer Destination,                        Amount (SOL)
TokenChange,Xe3nXivgrVdbBuRy3qvFvq4Xqgw8D4LUG6jokexTZGs3MjhKWSBUALWZD9S6WAUvQst6hezb33UHMHLpQJbZxrw,1658181110,2022-07-18T21:51:50,0.00001,EoRZdWnjZkBz2VhCjAd5BRJfjqcKRHTivSEDykg3yzGj,inc,1,,1,2zWYWW1ecf6ePCgPxtM9Vmb1pWz7SHFVJaotVT2Fj6hH,LS: Sinister Squirrel Syn #2283,,,,
TokenChange,4MiuKRRfKkueNZ7sxaqREqMBCSMpxQ1PZVPanUDeWxFN6DNXCWoM8kLgqe4dvKFvVDKnVnNQ98e8c9r7a1uuLspi,1658181036,2022-07-18T21:50:36,0.00001,6ercCJU1eSSznSGc8kBtpZFSUkHHyDYGhDQut28S5ArT,inc,1,,1,6UsmnKxehbmB1ZVpLyqsUF8YxqSiwQFo5ZMAzTgpeyRW,LS: Sinister Squirrel Syn #8292,,,,
TokenChange,5YokSPjd2DSQ5V1R7vKArfwipn2Um7DSL7nYMnGdjyVwu4RFDkTVfDbxh82LxeL437WYCUpQRMTr9Wq66szgSVcx,1658180962,2022-07-18T21:49:22,0.00001,Fnn9tHf13d5gMGbm75wQXc11g51EvooYb4eDkEhRVFGN,inc,1,,1,AEy7LNpnfKeiZ2ZGS5bTmdYAC8pZpF1KRZDMuwyRkoL6,LS: Sinister Squirrel Syn #9581,,,,
TokenChange,4vLU3P8zkz5PiVrMRTEVxVr29RPEBKvJ2jon1LJK3U6dtBFiTyAzwZTNKRnSWnEmdgVuJCkmg36Ui7d5PVt9Vb39,1658171105,2022-07-18T19:05:05,0.00001,3HxoKKBMk3KGnGgDSTQkRiDt1Lee4yNdQnWcXXVR1gJF,inc,1,,1,FBkwAkCpVd9WXNUp6HMgGCJ1rxiHs2qHjK5GCvmonaxa,LS: Sinister Squirrel Syn #3729,,,,
TokenChange,5c4CmXo41rTHincEmaNS68svux4HbZcbh7N4i3QPQxwLMnyauNkyeBgF6Jj494rwptvBHFmjb7GEyTHVahQrWRUH,1658151241,2022-07-18T13:34:01,0.00001,DMTkcMPATM9iSQh5ceD992ua8gsrko6icAFELku64Uxq,inc,1,,1,CeriYgSU6MNKnpP2SYhSzahhV2DyznKEzimbVCPMFa8s,LS: Sinister Squirrel Syn #9591,,,,
TokenChange,5gtSykGGmux7YdPXPhJv2i5HDT8D3pR8uqGXk83tw4fCg8Z8T2anhM5tBKQLFxQPCCCZ48yV8HTyXUACYyTR2bkL,1658123179,2022-07-18T05:46:19,0.000005,4Cv1BPXd3bcmRHncbL4KS3Qg17BWULf8dhcdUBL1JWjB,inc,100,100,200,DfP3GKcq86B6VzGQrG3iupRWwqWcWnLndvFC2FTYKxiT,ZRR (zerium.one - official site),,,,
TokenChange,3vKKQuYMQJVXCJdwFr9CrixjEatdGAqokFtyu6XEPDDGwAYP5JjZSUg4fVrganDaEXZn542mUxxq8MtQvCmgpCJW,1658112286,2022-07-18T02:44:46,0.00001,9JU26hoQLygaA3riBWAdhXfya2GJAYp4Msg6KGqfkjZA,inc,1,,1,35kweLguYAb3iBxU76WoDa2dyWMdQwYGX6sXcVzq6cnx,LS: Sinister Squirrel Syn #1373,,,,
TokenChange,8WJucjPq8o2PgTE4zeK21GG2uirwgPLusMxsZK8aaYnp5QxqGzktPpthwEeS9vAnDw4jSSKm69osfU1vqxmjDEv,1658112224,2022-07-18T02:43:44,0.00001,9UyHU79QDLRFKoLsRp4CPDm5aSycjzbVqnyoZu5dFQYd,inc,1,,1,FLknNA8e2rioj5HXfFSofF6BCWinss7PZekjmHmJ6RVM,LS: Sinister Squirrel Syn #3585,,,,
TokenChange,3jz9nTXmPR19URhMSvzWFnocH6tqNZF2dsAAUsRieJqvs1ci2VhyQfobjtdFoNHYvFQRqm4aEQi7CuJ5Qj2AGpkg,1658082001,2022-07-17T18:20:01,0.000005,4Cv1BPXd3bcmRHncbL4KS3Qg17BWULf8dhcdUBL1JWjB,inc,100,,100,DfP3GKcq86B6VzGQrG3iupRWwqWcWnLndvFC2FTYKxiT,ZRR (zerium.one - official site),,,,
TokenChange,oWx6np8CM1PEr45vjAbMvnPc2y1tjA9fXXhnhon28RCAWXRUwjbeD5csgvgDVKwiXLSou7aDWhrcxFrRi43r8r6,1658011453,2022-07-16T22:44:13,0.00001,7TWxJfujExXGiNVf3Rgm91iSh92FuQQpDDSagdS3K7mA,inc,1,,1,CSymChLX7udZbykJETTR8ovMPdUxXYe86FEym2md28pa,LS: Sinister Squirrel Syn #7060,,,,
TokenChange,3FyyEKyxXJcFnG7YM5B5NmWacQ8TLVMqfkNvZkD5PjaZCd2Vz8sFQ84MoUuaWhjrWHaboTc5B89VGbUjjSoYHPVm,1658009273,2022-07-16T22:07:53,0.00001,9oFHniad3QtghtCnEJnQ54Sf4JC9txnvrZ8wJZZhq8Zn,inc,1,,1,GoaWZXczdZLGPfZdyEmxEZLW2psvc7cLihCJHw4AdbJq,LS: Sinister Squirrel Syn #1487,,,,
TokenChange,2YVVv9JVYq69T7RYKEh2LoXR5tkGSH6DjCpR2XbvMCz4pYJh6xYnn4RJSU4oXwGN6K6GD3PyeeehYhWd3EukvqGe,1658009224,2022-07-16T22:07:04,0.00001,3MKAT9FDwnyeVSgSGfyy8t6q8BNCHp5uUeWX7PVBkVAE,inc,1,,1,G7gCvmAkjhngBeJEr1WiZ4JU65fQe5iLvrvE2kxiJM5i,LS: Sinister Squirrel Syn #1137,,,,
TokenChange,5T4ZRmqKY1SqoFpq3bUwFZxe871VQrbuugz616kN71WrWpG1WYEBxnFwW2eu6PJ1abMrt3kmjxY13mBjDFuzN4kD,1657458572,2022-07-10T13:09:32,0.000005,HyyXEnfrB2MM6f6dnyz2i9XxggVn629Z3JQgSTUTjfSz,inc,1,0,1,3cAzimqfjASqTrWH77k1jbQr3a7FWyr8YmzvjPsgtLgN,Magic Summer Box,,,,
TokenChange,8N1nJwoKiLCoaF3HcqLYKKAuy4YVih8aDS4jqPkVmstKtc3d9aPaRzB4VGANNVhtauqAnPj6LTWAhZb5SbL4Vyy,1657458571,2022-07-10T13:09:31,0.000005,HyyXEnfrB2MM6f6dnyz2i9XxggVn629Z3JQgSTUTjfSz,inc,0,,0,3cAzimqfjASqTrWH77k1jbQr3a7FWyr8YmzvjPsgtLgN,Magic Summer Box,,,,
TokenChange,44EzQvyd11Ax8y4SDGV7pgnxt8McXHMX6hqkytNgytZG2ao9f8JYjdkKqpf9knqDEz7aYMChkxZZgjPEoN2f7qPZ,1656900241,2022-07-04T02:04:01,0.000005,CHehddL7FiQLMEb9MsNkWpmwMYHvx8ASvFpu8kpXaZjL,dec,-1,1,0,AvcciAtxgYztK6XepuPSisgoQkMaYkUgxV1Q1F6NY5T3,Primate #3979,,,,
TokenChange,5NpbX8bmPQ47hpgp95zEp59JQahZFjaacKGkMKhGRxMqf7CoXi5gCTh2Msj5ijLxAecTUR42bcWzqqvgS7p7aE6m,1656900206,2022-07-04T02:03:26,0.000005,7nEjAQMJWsQTGoi1YMyLivixisPmtWDQLd4RTQ93RjfG,dec,-1,1,0,5uB6fELgvPyVn4FDNhgByccR4RcBcKYJVqHWySUEpxw7,Primate #6946,,,,
TokenChange,5wRCKUHYRDQ1nR5sQLwDfRRNeec8erShT4NiWvD2gxvqv676YJu7rBxiUvpcVNzvoxAF4umdU6Wf7K3HAvzErv8a,1656900180,2022-07-04T02:03:00,0.000005,93Harv2qe5FP51bqZY5tctURu2xNucshrNDEb1K874aU,dec,-1,1,0,BYDMxHnuKvx8o4n4k13b3SPtj3WMRm58yehqQuFmpQr4,Primate #3021,,,,
TokenChange,62nJD2idMPnLuZxbVEmTF1h3j8fo3bRntGPUbUs66onMJA4WDgYcsNa7Xa4ExDJoxwUQRH7PKrThymQeDUj7Dq9t,1656698398,2022-07-01T17:59:58,0.000005,w6a5YuBuRoc5TMzEgonPePJsk31SVW7myShRnjFNhjr,inc,1,0,1,7PdDg7ZaFUFoNdgxGpukjVzuUEMyTfXfkCBkUp3JqbNp,Magic Summer Box,,,,
TokenChange,h6o9B1683ss17Ts4G22yytEDH9Ss4BF42q2DPAfkqFp4DZi9H8Ah4oYbRsAwLirgPo2SRKFq1gmNJeD9XzeYeee,1656698386,2022-07-01T17:59:46,0.000005,w6a5YuBuRoc5TMzEgonPePJsk31SVW7myShRnjFNhjr,inc,0,,0,7PdDg7ZaFUFoNdgxGpukjVzuUEMyTfXfkCBkUp3JqbNp,Magic Summer Box,,,,
TokenChange,23r13AGqEmY82RchF41WhM6PrP5DA9pDKyQ43GTUccpQ3tkQCjT3aVRB2Yny7jaCYJP8QYfSQS5oyghL5jQ2nXbk,1656547583,2022-06-30T00:06:23,0.000005,FPN7oHkqHB7WGqvN7maex1RaEKMk5koCsuM62N624qya,inc,1,,1,BQ3WE3yQFyZNnauDs1R8qisKZ4pu39pMrFWaUYgBMc5m,Official Solana NFT,,,,
TokenChange,oRVY9xc6M8ya5oG7EGUiDArrg8Ksyt4zkTnsQ8mfWBxeahnZ7PzqxW17LQpr8G2y9K57vbi8rddDLuJMextMDQu,1656543711,2022-06-29T23:01:51,0.00001,2cFqPYZgcRsRR3aX6AG3XBkNNG8SSsWQ7FB11LAovBEe,inc,1,,1,3CJyUZCRQ8EijgfWVXXeczaE3RdcgDM4596FYtmMiisS,THUG #2817,,,,
TokenChange,4njQFR8ztHGjX1tE12SWVuRyve1vqxQXbFu66iARh94PFkcWooTjpdbTTZFFcWoHkbWdxTDaGq1wnfmkanaDrTop,1656388413,2022-06-28T03:53:33,0.00001,9FscgECU6AWTJ3WLXC8qHUYmMBrrdyQcY231whJEefdF,inc,1,,1,Hv56c2bsgWFSwjCfPAmV8vQEhZAVJDbypNBwF8SM2Y6Z,TombStoned High Society #3586,,,,
TokenChange,3Rk9LiQ6cGbhi4CnH7b83pWbZbQ13G8WeNvctwnkEyKt7pHKbHc31Sg4dejGcgfXqWQA8S45UfJRU1THsLPTRoCz,1656388254,2022-06-28T03:50:54,0.00001,FDrayMp2e2jfy4pgXGLA6hfw6Muc2tLY76XRvrfUUr2B,inc,1,,1,58i2jj2GbbpGhu3iYiVAJZBTiBuySKxhajX54run5XDA,TombStoned High Society #6663,,,,
TokenChange,2y44j7nXVjMUTFQmYm4CnHDt6wPREQwzHf4H8vThw1kseb9ELJNwH8nwiJP2ZqYi6qp67xCWpvFDEUjx1tMJ6epR,1656349771,2022-06-27T17:09:31,0.000005,Hz935fMbtmdtCc7czpoAGRX6AZJ5F1wXaFT3qzqs7aV9,inc,1,,1,2qsFusdihhZ7QQNiu4UzJYhqiuUGKwvWatAV6SqDdr8M,Coming Soon...,,,,
TokenChange,5sJ3H5WrFsi4onNjWt7omNRRaNtciLm4cZUrseLXzJqmJCkH2YP6rjLuZAABtzz8RMRgYTZYEQbofHGxcQPVUn4B,1656266215,2022-06-26T17:56:55,0.000005,6b9t2db98rnzX8cgp7QPaCEA7ZwPihKeu9yt2W8qkgUd,inc,1,,1,6KgHn79ukx31GV7GqXfpRLAuY73c29aECkjsTJ84MXsy,Solana Official NFT,,,,
TokenChange,5dm3Ujq6jSn4wEQsLZj9ooauTTEmhCqokdYcRAxrCuuDZhGzcbGtwDcUNNYSG3JdTQeonasaCR4zQucpkeFYTnrT,1656214821,2022-06-26T03:40:21,0.000005,GDRTrniVDV7ZzReia97S7AuEzC6zSnJK6v3pvNZWrcj,inc,3511,,3511,8psN3FhC8FJAD37bRPMNLAYD9PXJnA8zozBn2AfFEoih,NEOME-com Power to the People,NEOME,,,
TokenChange,2n7WDTU6TXDBhq3Ga2JsbUJjuFMocYXhmQuvsDveMfDr7juuqp2ghUQDNzQv4QwwSe3oY9ZXozTS8f9pNWw2pz1b,1656214579,2022-06-26T03:36:19,0.00001,93Harv2qe5FP51bqZY5tctURu2xNucshrNDEb1K874aU,inc,1,,1,BYDMxHnuKvx8o4n4k13b3SPtj3WMRm58yehqQuFmpQr4,Primate #3021,,,,
TokenChange,54nmg4wANoSHCEqrJs73wbC71LdYQbhmDjHd7iqT5WsW9S85HcMfB36wkxzfoJXaMYEJsx431VdTFjyRmMyd8G86,1656211581,2022-06-26T02:46:21,0.000005,HwAyoMsX1AnBcaxpyydJJLdQAvHBWTnqt3ZrVAPDrN76,inc,58.009722221,1421.176157406,1479.185879627,FoRGERiW7odcCBGU1bztZi16osPBHjxharvDathL5eds,FORGE,FORGE,,,
TokenChange,wteGZyfR9ABUCMaVxCgUoVjPfZq4P4nGL5Ro94sXySeAJpThpxK6sHCR5B78WLHMg2FdAbpzwVpL1LdjKQM8i5j,1656044881,2022-06-24T04:28:01,0.000005,4SQUaeJ77UThgZMDxf3oLRo4FqANsF4RMVEZn5PnvhFM,dec,-1,1,0,AvRfLZGChX44XN9M4TW4PRbFkYxFzysRZpZZDJzQvJ9V,Blocksmith Labs #3707,,,,
TokenChange,3qNZmb9jBcRD3VRfyN3G9fT4wJECntDriw4pVX5MfnKBRtYsG24uciCzFPFnJEwqEgN4dfEixejHZw3PbCiCSmbm,1656044776,2022-06-24T04:26:16,0.000005,4SQUaeJ77UThgZMDxf3oLRo4FqANsF4RMVEZn5PnvhFM,inc,1,0,1,AvRfLZGChX44XN9M4TW4PRbFkYxFzysRZpZZDJzQvJ9V,Blocksmith Labs #3707,,,,
TokenChange,4YGzdetrVYKZPGvw7FWxYFYQqrwTrZ74p3eFmy5P4RysNmGVcZymzc2VVehsT7qqjyUDwPNXd9gJDYQRg3tuDeNC,1656044478,2022-06-24T04:21:18,0.000005,HwAyoMsX1AnBcaxpyydJJLdQAvHBWTnqt3ZrVAPDrN76,dec,1146.473148147,274.703009259,1421.176157406,FoRGERiW7odcCBGU1bztZi16osPBHjxharvDathL5eds,FORGE,FORGE,,,
TokenChange,2VZo3SHb46D5jA5CZ55y2HxEDqytfMbDJyayDEhWtN9tvdHJGvERM69rqtaJ1kw75LAKsHkp2GX2gPw3M3DewQXz,1655986326,2022-06-23T12:12:06,0.000005,DoqbCwzCYKA2guHvWgGDD1FauDLKUWVurHZjjb9svqYF,inc,1,,1,31ax1qwpdhdUTFeff7quPvLDxKWWzEDudMzRKCRhhbZ3,STEPN x BAYC,,,,
TokenChange,3ewuu8RxF3dAMzFm61en7rNfdiVnc2p7c836wieY8ZvchmhLbn6heDrwqrDDoSSVXEnajVMw1fWuz3nZM66RrBcj,1655234315,2022-06-14T19:18:35,0.000015,CHehddL7FiQLMEb9MsNkWpmwMYHvx8ASvFpu8kpXaZjL,inc,1,,1,AvcciAtxgYztK6XepuPSisgoQkMaYkUgxV1Q1F6NY5T3,Primate #3979,,,,
TokenChange,4Ni9NSUErPCJefzhQb2abjkFVfUsnJSLjuBjfSdXs8Bfh1cERMVfrfQZE2duJt8Seb5nFoMBofArM6V9fyHCr6Xo,1655233552,2022-06-14T19:05:52,0.000015,7nEjAQMJWsQTGoi1YMyLivixisPmtWDQLd4RTQ93RjfG,inc,1,,1,5uB6fELgvPyVn4FDNhgByccR4RcBcKYJVqHWySUEpxw7,Primate #6946,,,,
TokenChange,2P29Vih87QgZMmTxk11pFP7eh5U52Y2oGqnyA6id3ASrNF3oDg5ggSBLuiLPv8nqSgv776RSz5YRcqfXK432tmbQ,1655045887,2022-06-12T14:58:07,0.000005,Aogg4sESYuL7gLXmGEbo32SPw3W7UfxEJu2hidzs9Asy,inc,1,0,1,8zqeAcLQKv9qqovonj9exEei4mUNKhnFUAfAHQhuj7Ea,FunGuyz,FUNZ,,,
TokenChange,5RFUTMD58xTZL1nozDaiEhg9voof2MgHqcCBnJ9rHVK848WqwQCPsYqYVvx3gwBHs9uDDk946D5e9cy9obGKfYpS,1655045812,2022-06-12T14:56:52,0.000005,Aogg4sESYuL7gLXmGEbo32SPw3W7UfxEJu2hidzs9Asy,dec,-216,216,0,8zqeAcLQKv9qqovonj9exEei4mUNKhnFUAfAHQhuj7Ea,FunGuyz,FUNZ,,,
TokenChange,64L6qgDjWZFoEVZwgWWBdnAcNX3NNtn2qqHwztAmquooWW1PFZgVHY3mjXEVQPbGbXT4nSxUiM4mVBwogt5CFgkm,1654783976,2022-06-09T14:12:56,0.000015,6LgHLkCV8D8PhCRw8JiujciEx9y2fMXYBJyyLN9tUHXD,dec,-1,1,0,BXRejzMX2atCqa9ryfTtMv6FqEo2UzbGxsiLLi4MH6Lm,Trippin' Ape Tribe #8485,,,,
TokenChange,64L6qgDjWZFoEVZwgWWBdnAcNX3NNtn2qqHwztAmquooWW1PFZgVHY3mjXEVQPbGbXT4nSxUiM4mVBwogt5CFgkm,1654783976,2022-06-09T14:12:56,0.000015,64aWKSyaHb9XQ3i5o7cZu14UpcUPtsNJZcXaRdGUGbup,dec,-1,1,0,J8wH9Pixhqy4CdMxxE2pnKa38RCCF6XQESNPE47JpDiZ,Trippin' Ape Tribe #6727,,,,
TokenChange,3wn8YmRTP2uhu3CySNqSfbHCFJhJHKkYv3tWX1ZYKk7eX9tvbmFT32zvSeLbSj4tXU1efRjzxSaNCnPMcR6966G3,1654783728,2022-06-09T14:08:48,0.00002,GWtpS9LMeDNwcuugaM2SYmP7ZAjrLiM1WyGiHQgUR4XU,dec,-1,1,0,3hFS89HR5LTC7KrYPZmSCvnYTnh9jj8ukEM6ah9tL4RU,Trippin' Ape Tribe #6475,,,,
TokenChange,3wn8YmRTP2uhu3CySNqSfbHCFJhJHKkYv3tWX1ZYKk7eX9tvbmFT32zvSeLbSj4tXU1efRjzxSaNCnPMcR6966G3,1654783728,2022-06-09T14:08:48,0.00002,3RSYauFKEzcnP8WvHUJAuu2CuhAk9pUNN5Apk14s2JZH,dec,-1,1,0,DMhjHUkFxz4cjnCrGeU1vo2A6r9H2NtVUeVVzdBeHssQ,Trippin' Ape Tribe #3161,,,,
TokenChange,3wn8YmRTP2uhu3CySNqSfbHCFJhJHKkYv3tWX1ZYKk7eX9tvbmFT32zvSeLbSj4tXU1efRjzxSaNCnPMcR6966G3,1654783728,2022-06-09T14:08:48,0.00002,En9tfRg9gdpA7sFw7HwV1g7QdrY48vZL99c4MuUu75rg,dec,-1,1,0,HAk5oRpu7qjWKNpogV3zL2tbD2uoHaZ2WoufKrUfgS8a,Trippin' Ape Tribe #925,,,,
TokenChange,5LGxEEH4bbAWW5Aut5nfUg3b33qAPvZGqtMB4tJVw2rxjhVkFcMQypHdtNBqdHLoNYFD3Twwc6rSpKHN7zN7o8mg,1654783671,2022-06-09T14:07:51,0.00002,5VUXQPeBKnPfFZF7TzayvT1WYi7DdKTb28ERoAVDkhVW,dec,-1,1,0,25heDiz9M6wVsd4rMttj7KfkiinkuR6utJntaCG8esev,Trippin' Ape Tribe #2492,,,,
TokenChange,5LGxEEH4bbAWW5Aut5nfUg3b33qAPvZGqtMB4tJVw2rxjhVkFcMQypHdtNBqdHLoNYFD3Twwc6rSpKHN7zN7o8mg,1654783671,2022-06-09T14:07:51,0.00002,CGE186iYrYJxCrAd78zrccEwph4BxiTFENGGB13EF4Wi,dec,-1,1,0,6hEuRaN51k2T9tpKjrJnGmipgwW2jnS2sVLovHEfTvTA,Trippin' Ape Tribe #2708,,,,
TokenChange,5LGxEEH4bbAWW5Aut5nfUg3b33qAPvZGqtMB4tJVw2rxjhVkFcMQypHdtNBqdHLoNYFD3Twwc6rSpKHN7zN7o8mg,1654783671,2022-06-09T14:07:51,0.00002,5EhMDYQtsQnb3vbABdKRhdHUJ89qgoLjBaJqwsyLTsBE,dec,-1,1,0,G2zCSzpTC7hWFARiyJZqcz68PxCPxroiREi1VAgPhgVa,Trippin' Ape Tribe #2933,,,,
TokenChange,3FemwQsETPZ3gAEUH6V6no6NQgx9orkECZjfNDyK8CJ5onvhMWd7dRBREfYdHpV4T7aLQTs41fscrdeAQVKi6M62,1654460583,2022-06-05T20:23:03,0.00001,8BHYTYdFCiBjPXDTizLLhVc4ZDa3L2R9LyeDE5BS1Nz1,inc,1,,1,Bd1ssZM9zPH9xEedVZg2WeG7ZcMqZofzbVjeFjTwuK5T,Fat Cats #3883,,,,
TokenChange,652JTccxt7VeQQ2ZqvQzMvjSjnMRQcJ3q4ygSzqPdyHJqdDK9Xob3pDc3SH4s4qQASaPFj9KPL8h8jzwDx3FRafd,1654441881,2022-06-05T15:11:21,0.00001,GkvTpR6dg8fnzhVNpLXq1gVa4WqKcGKAwWxFMRjXijWk,inc,1,,1,41NyLPTH79prK9vnYxJU1rKEufLQkxZohB4i5ynqY11j,Great Goats #5147,,,,
TokenChange,7JJva8Z8d3qaUnjkDwrxy3ZzxnbaMkRDgDbDr4rZRS8CU9wibYhMwXB5oqJ7kJU6a2WZmsHd6as7bdEEYA7soBu,1654431136,2022-06-05T12:12:16,0.000015,DkM51rdKkUkRNyEg9YwqZphAdyupx2YRy8CQczBzKrcb,inc,1,,1,4QWK2d4w8wgb8tAG8Y1Y3qfQYpoRCNELNd8H7QBU37rB,Great Goats #5313,,,,
TokenChange,3vx2HgQWgUx4WVF4VFXQDhU19m6C2s3AzC62Eum2KLqHfp4pLbWG5NZAio3dvEXE11cqhrfKMdhNDguud4yTXjA9,1654370107,2022-06-04T19:15:07,0.000005,F7wAbgiAPpYzJ8wPT2tkvX7TP44UvhT5Z7i8sh3BQcoV,inc,1,2,3,3uzfytEnGM9VpC53Rgc4kVKiJLyTMFm7Hg7Y4ZiUCmgG,SolPokeBall #6911,,,,
TokenChange,5JsriwMSYpQNmyjnCwH5BSPtm5oWkVrybPzKPZrRapHXMVuCBUUSqVQoRENwQZaCNPrJ3yURPVZmNzbx24Tm9sxG,1654366123,2022-06-04T18:08:43,0.000005,F7wAbgiAPpYzJ8wPT2tkvX7TP44UvhT5Z7i8sh3BQcoV,inc,1,1,2,3uzfytEnGM9VpC53Rgc4kVKiJLyTMFm7Hg7Y4ZiUCmgG,SolPokeBall #6911,,,,
TokenChange,5JcGq4aqNsi3b2mxX1xF4ioqDsoAAqRrF6zazcGYRUnX3ecFeWjAGoDFNW1hBJBqSPBdNQ5xxLwYhpMpvpppjfRe,1654364371,2022-06-04T17:39:31,0.000005,F7wAbgiAPpYzJ8wPT2tkvX7TP44UvhT5Z7i8sh3BQcoV,inc,1,,1,3uzfytEnGM9VpC53Rgc4kVKiJLyTMFm7Hg7Y4ZiUCmgG,SolPokeBall #6911,,,,
TokenChange,3U4wBAi7MgSKeat7Zf8CajzTE7rcVLJhon7BYjp5XzWKG2bN6UtFQLvmRPk9EPpBEhRNJZajvLjjw9GfEjBy3XDB,1654351330,2022-06-04T14:02:10,0.00001,4fWJpFL1hF5D7UgV1Wm8BzkMJDSxnjzhyTpG448yAQyz,inc,1,,1,CDbPZUwSzSbe82tTWfs1bSeJBqz5rfQKgDjMdLxHPvbf,ReGuLaTeD #5610,,,,
TokenChange,3LjRZ2hxywKpaDU2TyWcwKyKybDs1cLyDKrtDh6XLUbVNDwLvkBmNqRRJeAKtiHdL2NPmPbgBvsFBoHjxmW85fJk,1654347438,2022-06-04T12:57:18,0.00001,Gv1RcuVxXeEvtgU64fcGYM57xTSzHGRspWQaiMEMaknF,inc,1,,1,B42nfygkix8bdB6oEhvP6xuK3MoeDLH3x1nX7eymQhDt,ReGuLaTeD #3157,,,,
TokenChange,2CWYb3WzfZvEvPexSfuSh8qSpvrijSJy1fCncA4KczRoV17E7pLw2pt7rBQvJxsQc6wTUrWv9qBFAAPTQB2kho5L,1654347363,2022-06-04T12:56:03,0.00001,G3C8is6MRB3sbAyNow3GPKsm1y6NnehPRQZhy79xvVmt,inc,1,,1,FPAHdrv9YKuobAgCSStBz3DZmLZ4Xd6JmknXLD59ARrc,ReGuLaTeD #2728,,,,
TokenChange,3ALnW9oGHGxEPqvWGeKtZbqLQUZiGGu78VWf6QyYzTZMArbWiP4kRpGRm3knWpiFZTAD7c7nH3PaVWk1teHoYvr3,1654347305,2022-06-04T12:55:05,0.00001,3j1kAtLpGJLsEpvnLKer7MgtbJ2h9i144aTWioKAgE9q,inc,1,,1,E8XHhHtZnqJgFk7RKqnyzj2F9VwC21ubJFmUzEjDQfWt,ReGuLaTeD #4485,,,,
TokenChange,4y615nuzWBTnxnTzmALWF5rcpSrWWwmJUPPHrd5gBgu1evRRpsCEdUzL8pa9T83nJUBb8qU54rgZugq4s3eMrozP,1654346871,2022-06-04T12:47:51,0.00001,3RSYauFKEzcnP8WvHUJAuu2CuhAk9pUNN5Apk14s2JZH,inc,1,,1,DMhjHUkFxz4cjnCrGeU1vo2A6r9H2NtVUeVVzdBeHssQ,Trippin' Ape Tribe #3161,,,,
TokenChange,MYhv4Edd8NYhmMzC2tq8teNPFVvtt7J5YYTT2xuwqgZ4N83sYbaf8fqqrHiCHJT94v2oSSV5NBurZqDjCLfz8U5,1654294955,2022-06-03T22:22:35,0.00001,2AbXYkqsKqPy2N28QpJPQ2KBBLgpJ3kpkLEpyC3fKZsp,inc,1,,1,3VUWiWt9yvt7Dz3ywEf172gubjyFjR8CZGfTUkzSt5Dy,ReGuLaTeD #4944,,,,
TokenChange,3UXpDpUpnwT2utoWNETvrvSgKzpK5WRUKA53vdvhjjLgktABYZZCB7kPBLqfobg2ng5tvXuggpWEUhuSgm7ekZZ6,1654283333,2022-06-03T19:08:53,0.000005,3J9Xrmeam2n4TEnvqkRQufFMJvHPffCQ9muZhrMAD8EG,inc,1,,1,E4y48bh8S4WsqXdxn6BWcyu57nCZtsSRbcS1mTPN5Ayn,Official Solana NFT,,,,
TokenChange,25EiGTAavWWus74BTEpwXxqJGHQKYTq2Q1ZZz3tM2Szbe12az4nKsLdqCchmU26MtjC3mzZyV55fbGW3HybFXptM,1654283272,2022-06-03T19:07:52,0.00001,GWtpS9LMeDNwcuugaM2SYmP7ZAjrLiM1WyGiHQgUR4XU,inc,1,,1,3hFS89HR5LTC7KrYPZmSCvnYTnh9jj8ukEM6ah9tL4RU,Trippin' Ape Tribe #6475,,,,
TokenChange,3SMvYPAkqiXfmja1wjGav8FKYdMzLvd8z7WhDD9CVJksvGNz2XXBLL7oq5xmefD6PFBfKKusozkwf8qgEW8raYFj,1654112743,2022-06-01T19:45:43,0.000005,FyK543RzeSdBB6CZaGbz3DBpJnmM5iC5dE3f5PQBBu1j,inc,1,,1,FpybbvHCJ4q1tg4UM3F6UdXsaScw6JF65ja477FQnEwT,DEERS,,,,
TokenChange,2VecEAL8bgh9NhbYWdYcUuQcTYVwYuLxLbaC8dznQA7LnhDX6aa6zCEF5a3AGMzsXXtLyrcKLugEKviEbmGUANtG,1654112661,2022-06-01T19:44:21,0.000005,5c96pDdmNPS4v9Ec3BK1raCRJCLrxyXF3fdREcy5HC3Y,inc,1,,1,8Bnn8UxG4chzzpB58G8MojcEd1PTuye2UR1NrCdxisYB,DEERS,,,,
TokenChange,VHXcnmPL3fW5WoL2rBSJMF8ZnCZrajgtc9pxrxvvCK1BxmchobFfFnPJjzKvxjfrMRVQ7yoQ5ppECZS3QBwghgQ,1654112650,2022-06-01T19:44:10,0.000005,6cQr51xmF8C4TiZi3horXTb4domg1xxJxnGgunPHGdWA,inc,1,,1,GtmE7VqwdAwiTfM3odjhVemuWpB1T67T2rUiULKuBxvb,DEERS,,,,
