name,token_address,meta_data_img,full_img,rank_est,market_place_state.block_timestamp,date,market_place_state.escrow_address,market_place_state.signature,market_place_state.seller_address,market_place_state.buyer_address,market_place_state.type,market_place_state.marketplace_program_id,market_place_state.marketplace_instance_id,market_place_state.fee,market_place_state.amount,market_place_state.seller_referral_fee,market_place_state.seller_referral_address,market_place_state.buyer_referral_address,market_place_state.buyer_referral_fee,market_place_state.metadata,market_place_state.price
Solana Puppy Pound #5405,6XBAUiNaBMPmZj96EwXCrtk65jNzKfRbakbd3Zpp74uK,https://www.arweave.net/42hxXM3TkzCrUtD-YY6rxMk_E5a9w-GwBRTKK2Bbcio?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/6XBAUiNaBMPmZj96EwXCrtk65jNzKfRbakbd3Zpp74uK,2822,"5/21/2022, 11:10:56 PM",5/21/2022,8Bsv4179QaENNz4oG4pbEEmM7j6wD19QngE6gxzvQZzZ,5nBZEsM9sSzsuWd9meZAdVvwKfgP8GzppPEBRBTbS1CrSwKFepuHzU2eynKx6DHNXbEcPhbwyeNmXR3JzcJ4GzGv,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,7rNtZLkNjqFtRnYgHDMiotMi12B7vR8Fj6vSnTpuv4RK,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.02,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1
Solana Puppy Pound #7246,9arrSZavkL2yi1t1EL6PJiuUPstYmCVJFfWtzB7BjBa7,https://www.arweave.net/QVd89oBvm1etO7n3_VIpzOkQeMwJJyppGr-f_M32TOc?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/9arrSZavkL2yi1t1EL6PJiuUPstYmCVJFfWtzB7BjBa7,4233,"5/21/2022, 11:11:02 PM",5/21/2022,6Wee81mgrr5HP58f2KQvBFz9fSRBhcGAh5z1ayncKmiY,3pyqPgzLvp6fBapE1bxYf3VKptWYWxSdkqCBqYHCCd7VxavDM2XGBnYR9ppgMtsayg5zBVhfYxwaxb9VLx8QP5P2,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,2QNkcbv9C8YcjnkH2PHupKVwr8UbHFKrJ5k6zPsEBLx2,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.021,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.05
Solana Puppy Pound #1791,HtwyNTyANkUwnES56bxZPE3kmaCF7tAKaXKLB73Nv3TM,https://www.arweave.net/Tp5lH1mDqoQaROjA2NgO-otRziR1FdPCwVIVNR2I1c8?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/HtwyNTyANkUwnES56bxZPE3kmaCF7tAKaXKLB73Nv3TM,1525,"5/21/2022, 11:11:20 PM",5/21/2022,FoxutJBgY7gsymw1QFBbzVojC7d6yrVqviDtXNWCCCMf,4mwzKB2gU3z8zFBNT2R3AQVFLDfU3mgeHG69Z1Vk4F1SzEJbVjJr8EcpvSLCofJJxbJqYhM7eUtsPt4WCqJ4e5ds,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,CvwoWdZAqVAeZiEAk4PNbKaGcedcL8VxPSD911u8zFeV,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.01978,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},0.989
Solana Puppy Pound #663,AUMuq2C5rshDffWYxcGMJArz8acK3avtgEPFgozsoYon,https://www.arweave.net/FzRRDdvrUyJy-LOO99JwJOoEDVIMxuy225Zpx_SHdBY?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/AUMuq2C5rshDffWYxcGMJArz8acK3avtgEPFgozsoYon,1435,"5/21/2022, 11:11:36 PM",5/21/2022,6iUrVs57afWjhDSNam2Z3DVHizdjysfhHxLfJqo5BoDX,4dQFSLebn1LCSqCyB43Gs8xhpGkKyLdmYpGRPzLKuUVgtPS9ES8JovgNW6x9ss9KLoA4GHSzA4YSchxZRjGzq15s,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,49cU6kH8z81DgECuJ7fDySYSou4dyiuQFx3z7wxDxVpc,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.024,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.2
Solana Puppy Pound #6864,NhS3NKQF5CcQS6KJTcqr52K8WEGHaQDz2FH2FFKpFiR,https://www.arweave.net/ZkVRmEco-FEBV3P3GaU_2-H042060-jxI0AKHfvXJtw?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/NhS3NKQF5CcQS6KJTcqr52K8WEGHaQDz2FH2FFKpFiR,2079,"5/21/2022, 11:11:53 PM",5/21/2022,EeTYHrPDq1a29vyE1qRxNSQA25V86t7vJAM5sX1mzwzP,5p6V7DsQ8A8FdZcbHnKKDYG95CjWcFFZyuuGZHE2QToxojd6K8JCaYqUQcX7Vd7We7z57PMsQeFCG3QMhehpMyXE,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,CvwoWdZAqVAeZiEAk4PNbKaGcedcL8VxPSD911u8zFeV,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0202,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.01
Solana Puppy Pound #7995,FYdcKhd95hwcnSi6q4CfwpVGQgLBuasukLyxg58nFP9J,https://www.arweave.net/aIMB03liHV-RKf1_nqm6mHeFNnoSzFydfhP4M-39_ec?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/FYdcKhd95hwcnSi6q4CfwpVGQgLBuasukLyxg58nFP9J,1950,"5/21/2022, 11:12:01 PM",5/21/2022,6V6jz1rzUySuXxfPihHZKBz9jtyHRNJud5ohHv4WaAVe,3PhwuLHGhiXwSkBGANSPnD5ge7M3bFuuSCnfMiPASy3PMHAUrBxo4TyHHkEbPWgWp5K7Hg1u49g1mp3jg9YH2Bom,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,2QNkcbv9C8YcjnkH2PHupKVwr8UbHFKrJ5k6zPsEBLx2,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.02,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1
Solana Puppy Pound #5966,BfBRjaRWJqWFhoVeQuWAJxmJkCUaG5QtHYoUvQ9iUE9Y,https://www.arweave.net/zCVPTHt3S4vJHwOjXYYJhGOuo576tJWyjoHhV897s2c?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/BfBRjaRWJqWFhoVeQuWAJxmJkCUaG5QtHYoUvQ9iUE9Y,9006,"5/21/2022, 11:12:01 PM",5/21/2022,EfSvVfvfENL9DdAv1kUzsXNBvBagupcnSLyC2hFM7gXz,inwgfU4yRDqE7AQzHqF6Yi39nAxDAXwskkzASwsXudWTmbBiStC73XfyidzfdaNvVT1YrUBcjX73o6B4rGNYjbW,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,4Z2Ywq495JZBtQ2C2jrfeHkA33yzKN9WVToaPvaEqUc9,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.02,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1
Solana Puppy Pound #7438,ELgiH2hV34x2GthqduozRMUrr6AoB9V7wJzwfT2oYrNm,https://www.arweave.net/WQxFhFYofg4cni1SbucPmb-Ou_xYm6IJI66RwjJvEJc?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/ELgiH2hV34x2GthqduozRMUrr6AoB9V7wJzwfT2oYrNm,9092,"5/21/2022, 11:12:12 PM",5/21/2022,GVHjoXETqw8ai6F5qT21NT4Z5pmqsEvJom1uzM2e7kyd,5Dda3RuHKGRbonYKRQfojFxy5b94KoMb2V2pXQmWWeEP3nYAipb3Vo3R37w2H7zSQfkNx8gkmunrBgBs68hDSZCi,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,2QNkcbv9C8YcjnkH2PHupKVwr8UbHFKrJ5k6zPsEBLx2,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.02,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1
Solana Puppy Pound #8799,4tsDDfpCaSLokDRssQqVhGokjWgxLim3PadXPKgcPAXS,https://www.arweave.net/zfdhBkTBs1s4U6ulO00-cIfZU8G0Lz5SXFg9v4J8JR4?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/4tsDDfpCaSLokDRssQqVhGokjWgxLim3PadXPKgcPAXS,2513,"5/21/2022, 11:12:50 PM",5/21/2022,CJtyW4cVPkEV8nXqMw3Cm4mpikHjeffJm7UZmjNcUArP,4ioNB8NeHHBpGuPMAG3Hj7ZYWnbTPMmb7cyfgavdRQuXQ6geXjh7T5KM2v5icd1tnCHyPSamZZ8KMAWbTzKEseCs,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,2Ysrcf4mTtw98pDtqGMzUXPgFwXs8WULQmoZkWv38hTf,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0218,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.09
Solana Puppy Pound #5113,Hzj5RFyRtxyxvE2uBf4tms5Z6do6gZ3qYrbzaAhBzaih,https://www.arweave.net/08tzXCRAEGqV1lae0n4DSuxzFt0teXRZZRN81MZbzlc?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/Hzj5RFyRtxyxvE2uBf4tms5Z6do6gZ3qYrbzaAhBzaih,3166,"5/21/2022, 11:13:02 PM",5/21/2022,5p5KGdhrnMSPNWtoeVrXcfbxUabRUxZSXbzfqTYzKeV8,2xiFRiCgLnNEt15QTwgDjscNTbFvCdwtkkppMfej8YRyT22AAtaNR2EaRGAhcEYHFiT5wcPcTfPzxSpYnSMSFvGr,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,D9R4c3rfayp87uz7AGaCg3qwdBpA6kPQN9mE87Bo1JxW,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0216,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.08
Solana Puppy Pound #6218,HXYmKqHq84QEK5a8QxTm79dexoBQgXuW6nb2NH2J9SSH,https://www.arweave.net/xdpvxJ45MtnPdTPgAa4FjoaOxYnFO69VeAArE9xbwDo?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/HXYmKqHq84QEK5a8QxTm79dexoBQgXuW6nb2NH2J9SSH,2416,"5/21/2022, 11:13:15 PM",5/21/2022,3UzGcgM9gASjjJedPyU1wbJmBS2DBWnVLwtuxUPyt1WL,4YGuaGJpnCBhy2higSn3vGbMHgCkpAsvo7ekTbMsKALE94DZSeU2r9cyiFa4PPNMyCuDm2Mg2AktZaxbQDFSkQQC,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,TuTXYdCVq8gbAJn3geqgwwQasPJMGjq1ZZVQQEWrs4D,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0222,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.11
Solana Puppy Pound #7247,EPfFtcPFN9PM1FRcRMivTAegKkeHjSB5ht8DRvaR7Vxt,https://www.arweave.net/mg1GluuGI4cW6MWG7jOb8KQoV9Ea4oih3eNFbdxs1lM?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/EPfFtcPFN9PM1FRcRMivTAegKkeHjSB5ht8DRvaR7Vxt,2684,"5/21/2022, 11:13:19 PM",5/21/2022,9LtVyNChgAsi2SZquCdfsYqVVZR5eLG8QsS5j7ZM7NP3,5hGAmKx83ZXEyuvXzTmTsv3iGYsXdEWpeBSrt6VQb5NqMKA5nW4GYPXpCf6f9fMGQsdQ7TE9BSn3QaLfCSbz4FPD,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,3aP6upUqjJspLwLtLQFNwsH82QrQLVvsGkcRt861N33P,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.022,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.1
Solana Puppy Pound #7547,A9JqsHit9ZDWG2kWyZti3t9D87vJjbnxMUSHBWBU5VeH,https://www.arweave.net/vdWy1bI8-OpAFb5pl7PKrfHOHPk-E8lf5P6VpABUnQo?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/A9JqsHit9ZDWG2kWyZti3t9D87vJjbnxMUSHBWBU5VeH,7665,"5/21/2022, 11:13:23 PM",5/21/2022,CXMFFCZqVtyEEMjdKFvvCQRgbxB4SKaMDffEwinG8kab,3kvF7jW7xutH7Ysrn3EMGz9QCnNcsezWwwEeD4JuXcoYGBXig6cS4rchr7KqigVbqZrXTgHRzHMSyUwNDdDYYwU3,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,CtWNgDtGgeRnW8TB7YcoDXKhSRye3HLZDSeQ4fjz3jid,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.022,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.1
Solana Puppy Pound #3003,AdRKBbGGM9BNGudWHk8fSyaE388mHC7v9AH7r3asL72F,https://www.arweave.net/wvjBM_tmiURB0PpnoQ4nn1TVhmVenhorK3goql49mVQ?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/AdRKBbGGM9BNGudWHk8fSyaE388mHC7v9AH7r3asL72F,6043,"5/21/2022, 11:14:12 PM",5/21/2022,48pkqUhj7AaZQyr8jcwz3A6DJKSZRLNyNDz6TZHbWVgc,65uLuhd2DQdczwvyTAf5god9ScqaWWhnqTjjmvP5Kz6xHa6g9Fh3c4EKRzatDgJzeqryo5XTyN7NJYcu4LNEENSx,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,HCuaB58AXEUYG3xJn41T2uDNxAxisBLx3rTSNCAPXT3G,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0224,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.12
Solana Puppy Pound #7808,7AVNSyf9RcpZVKToJWPUZGGmAxj1zTnZQkwbDqnrost1,https://www.arweave.net/ITYhaFW8Po_wsPdufKOSgSvu5A4XYTSoVvuGn6Gup9Q?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/7AVNSyf9RcpZVKToJWPUZGGmAxj1zTnZQkwbDqnrost1,1367,"5/21/2022, 11:14:18 PM",5/21/2022,DVRAawn9bcZzDqvg8FvGfS3dBniLr6NvRfZspXZsPNWt,4i78rXixAEE7VNMwAT8bLnJyvod2Vzs4XTn8ZjJ7ieSwZsUg183FLiMFtqHWQwcsvZfMAx1fGCUw24mB6HGyGrZo,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,HCuaB58AXEUYG3xJn41T2uDNxAxisBLx3rTSNCAPXT3G,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0224,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.12
Solana Puppy Pound #6316,EMJ7P75zYKMC7aCeXCgQfySyR3JGx45oCXTb8z32i4jJ,https://www.arweave.net/5aXMdXaJdgiBCPDUuiP7ak6cxdnn7vhgyAdLWIps_pA?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/EMJ7P75zYKMC7aCeXCgQfySyR3JGx45oCXTb8z32i4jJ,2488,"5/21/2022, 11:14:34 PM",5/21/2022,9EMaUgyKhSp5KnaPw4n9WLZvQPFugQYMzGQR7ARtpEXn,2zLRqDVjUta5V6Rg53eaQ47TX926EikuZwoQmqtqPAzENkDPZrBoTS4Wi7gJU6RfXBdcjiwNyAGuzMqrDRMsRmoF,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,BQ8QwwdPx5u1M7JYLCsP1vUiRdgWFZTr51EBBtawc3z1,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0224,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.12
Solana Puppy Pound #9705,HCWhNcYeZcW72mXi9W2qnjjUPEWcCk8dHPtbkS3VkqD9,https://www.arweave.net/3p-93sK8-eiF0VJQkbvX7FPeWKxA1xEaN16Y9ITHn2E?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/HCWhNcYeZcW72mXi9W2qnjjUPEWcCk8dHPtbkS3VkqD9,2981,"5/21/2022, 11:14:34 PM",5/21/2022,AHoQPFas79mLCEc5rzANmnqT9i2KQPnpmEgHwDHpWt7u,3hig8hovxK1qP7aMiowykmbYgUM5tR2udMcoa7hiDrTnuSvCtDviHheh4Aj2iGqvZL3toB9HRFn6ga4BCKeUGqK5,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,3Fq4uq17YZSCWdeWcdCajnux73yqsEhrZ41CPLhyiFif,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.02238,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.119
Solana Puppy Pound #6635,3QLhchXkzDrZiTeJ7RXyhsWdn5CTkq7yXYNVE6SkVkcV,https://www.arweave.net/SxjLacZvEArQS_-pLbpt-wOJIIF79oRVDbnF9Jni_4Q?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/3QLhchXkzDrZiTeJ7RXyhsWdn5CTkq7yXYNVE6SkVkcV,1097,"5/21/2022, 11:15:08 PM",5/21/2022,HZkf3FdBT2JiAEH2AhVysrLZq1dPEtQn5sKV2cDGESvN,LQRsAoCkSbHjuM4W8ZfUYRU84QyrCyDYYyhX9f4MzZEckCyn5m8VdLkYG1oKsrEKVkgiqVqthbzRXkbdXZFGXcj,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,3LnffUjP4ykywHV9435KMWLZySsuAahfLppvPNRNDoCn,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0398,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.99
Solana Puppy Pound #9885,AFA4NBi8AWEo8ZprBhLYN55h3ohp8WCHusQ8HtGfbbUa,https://www.arweave.net/i9_MQl9QY9kwR9IayWAdQ61hKR9m35hGRDqQMTsori0?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/AFA4NBi8AWEo8ZprBhLYN55h3ohp8WCHusQ8HtGfbbUa,6382,"5/21/2022, 11:15:08 PM",5/21/2022,9SsdbshAJ71pEb1q5fFrVb8tc1CkCNVkm3xkAjpdVNzh,33ejJvq1UnKnb7S7SpEwiLSrkDdhttShBPqXxDwZFqxjLWK9Jh1H8XRouxRLidwqC4uJHfDE2k7jzgxg317nRb9c,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,7rNtZLkNjqFtRnYgHDMiotMi12B7vR8Fj6vSnTpuv4RK,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.02386,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.193
Solana Puppy Pound #5534,4f72W6uXNTtwJf8vcQTYmLKe1gXbUaSsJQYHUPSkrd7B,https://www.arweave.net/ghR0-rW0xlSQsT5ozVwfCDZeRqCEBnJZgcUy_trVwko?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/4f72W6uXNTtwJf8vcQTYmLKe1gXbUaSsJQYHUPSkrd7B,3868,"5/21/2022, 11:15:16 PM",5/21/2022,2Gr2EmP95N4ekP9tuwe7dcbiY2TFUd5NVPhp5k5dSbdB,2UjYdLejzvAhAoVSYL7barkzLAUTCP14aJqgtifexztyVBSmFVaHKTrs2SjeGTgybYjHiUTZPn1mCzyUwx2THxyX,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,HCuaB58AXEUYG3xJn41T2uDNxAxisBLx3rTSNCAPXT3G,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.023,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.15
Solana Puppy Pound #6032,8pzdpXLm7jwnw5YmNZSDBHeDzUpomenNgbGbmHpBLkfn,https://www.arweave.net/4RhHmZW8bp37LZ2MXgzznVMrJWhktpDittPCu1yFCOk?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/8pzdpXLm7jwnw5YmNZSDBHeDzUpomenNgbGbmHpBLkfn,3960,"5/21/2022, 11:15:37 PM",5/21/2022,Hd8jN6xcc4V7DjHSoFGhrUGVosnCPmfpekYceJ1dE2sQ,4qFuqVo9BikmzueanEEX8SV5sLekaLwZMrj5HgkP1aqCiguaMBpk3GMSVNu9N7kcfYCNrySbq1buNmbdCAgimvJq,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,7rNtZLkNjqFtRnYgHDMiotMi12B7vR8Fj6vSnTpuv4RK,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.02278,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.139
Solana Puppy Pound #3168,6fug3M2ay78itaPeZfzNv1vCjxuwq1yggGnavPgGy5cN,https://www.arweave.net/N12SHYV847DoHJhOb1dQeiQczECIxDSO3R9XdXi32Is?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/6fug3M2ay78itaPeZfzNv1vCjxuwq1yggGnavPgGy5cN,4994,"5/21/2022, 11:15:54 PM",5/21/2022,3bVszt5ToRLK6YdveXFZb1JWSTWkJ3GqJUg1K39Dwv8k,23HqLKPFWAy5UB7ykmLkgq1FiSmMPTqPjNYSCx6LpBG4S8n6DPo6hC61ZwcVT77RwszS7y7SxAjRLxpFuxFoebvQ,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,HTzFUV6b7myZnBNV3CqrmmZNJd1QrwpZTCRD9PB4dULA,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0226,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.13
